COG_	Cat	Gene_ID	Locus_Tag	Gene_Product_Name	Genome_ID	Genome_Name	Chromosome	Start_Coord	End_Coord	Gene_Description
COG0640	K	8050121765	Ga0611941_001_204894_205181	DNA-binding_transcriptional_ArsR_family_regulator	8050121573	Enterococcus_faecalis_Wae12b		204894	205181	DNA-binding_transcriptional_regulator,_ArsR_family
COG0642	T	8050124006	Ga0611941_009_64905_66215	two-component_system_sensor_histidine_kinase_AgrC	8050121573	Enterococcus_faecalis_Wae12b		64905	66215	Signal_transduction_histidine_kinase
COG0642	T	8050123932	Ga0611941_008_127509_128534	signal_transduction_histidine_kinase	8050121573	Enterococcus_faecalis_Wae12b		127509	128534	Signal_transduction_histidine_kinase
COG0642	T	8050123808	Ga0611941_008_560_2068	signal_transduction_histidine_kinase	8050121573	Enterococcus_faecalis_Wae12b		560	2068	Signal_transduction_histidine_kinase
COG0642	T	8050122793	Ga0611941_003_57405_58874	signal_transduction_histidine_kinase	8050121573	Enterococcus_faecalis_Wae12b		57405	58874	Signal_transduction_histidine_kinase
COG0642	T	8050124582	Ga0611941_017_28737_30032	signal_transduction_histidine_kinase	8050121573	Enterococcus_faecalis_Wae12b		28737	30032	Signal_transduction_histidine_kinase
COG0642	T	8050124617	Ga0611941_018_22284_23765	signal_transduction_histidine_kinase	8050121573	Enterococcus_faecalis_Wae12b		22284	23765	Signal_transduction_histidine_kinase
COG0642	T	8050122727	Ga0611941_002_271397_272578	signal_transduction_histidine_kinase	8050121573	Enterococcus_faecalis_Wae12b		271397	272578	Signal_transduction_histidine_kinase
COG0642	T	8050123593	Ga0611941_006_106040_107521	signal_transduction_histidine_kinase	8050121573	Enterococcus_faecalis_Wae12b		106040	107521	Signal_transduction_histidine_kinase
COG0643	T	8050123156	Ga0611941_004_143077_144282	chemotaxis_protein_histidine_kinase_CheA	8050121573	Enterococcus_faecalis_Wae12b		143077	144282	Chemotaxis_protein_histidine_kinase_CheA
COG0647	F	8050122863	Ga0611941_003_129639_130409	4-nitrophenyl_phosphatase	8050121573	Enterococcus_faecalis_Wae12b		129639	130409	Ribonucleotide_monophosphatase_NagD,_HAD_superfamily
COG0648	L	8050122209	Ga0611941_001_672886_673779	deoxyribonuclease-4	8050121573	Enterococcus_faecalis_Wae12b		672886	673779	Endonuclease_IV
COG0652	O	8050122403	Ga0611941_001_867873_868622	peptidyl-prolyl_cis-trans_isomerase_A_(cyclophilin_A)	8050121573	Enterococcus_faecalis_Wae12b		867873	868622	Peptidyl-prolyl_cis-trans_isomerase_(rotamase)_-_cyclophilin_family
COG0652	O	8050124176	Ga0611941_010_104042_104632	peptidyl-prolyl_cis-trans_isomerase_B_(cyclophilin_B)	8050121573	Enterococcus_faecalis_Wae12b		104042	104632	Peptidyl-prolyl_cis-trans_isomerase_(rotamase)_-_cyclophilin_family
COG0653	U	8050122183	Ga0611941_001_645765_648302	preprotein_translocase_subunit_SecA	8050121573	Enterococcus_faecalis_Wae12b		645765	648302	Preprotein_translocase_subunit_SecA_(ATPase,_RNA_helicase)
COG0656	Q	8050124103	Ga0611941_010_38825_39700	2,5-diketo-D-gluconate_reductase_A	8050121573	Enterococcus_faecalis_Wae12b		38825	39700	Aldo/keto_reductase,_related_to_diketogulonate_reductase
COG0656	Q	8050122912	Ga0611941_003_176906_177730	diketogulonate_reductase-like_aldo/keto_reductase	8050121573	Enterococcus_faecalis_Wae12b		176906	177730	Aldo/keto_reductase,_related_to_diketogulonate_reductase
COG0656	Q	8050123695	Ga0611941_007_24545_25384	diketogulonate_reductase-like_aldo/keto_reductase	8050121573	Enterococcus_faecalis_Wae12b		24545	25384	Aldo/keto_reductase,_related_to_diketogulonate_reductase
COG0657	I	8050123585	Ga0611941_006_98546_99358	acetyl_esterase/lipase	8050121573	Enterococcus_faecalis_Wae12b		98546	99358	Acetyl_esterase/lipase
COG0657	I	8050123172	Ga0611941_004_160981_161994	acetyl_esterase/lipase	8050121573	Enterococcus_faecalis_Wae12b		160981	161994	Acetyl_esterase/lipase
COG0657	I	8050124075	Ga0611941_010_11903_12877	acetyl_esterase/lipase	8050121573	Enterococcus_faecalis_Wae12b		11903	12877	Acetyl_esterase/lipase
COG0659	P	8050124271	Ga0611941_012_158_1333	SulP_family_sulfate_permease	8050121573	Enterococcus_faecalis_Wae12b		158	1333	Sulfate_permease_or_related_transporter,_MFS_superfamily
COG0659	P	8050124374	Ga0611941_013_26967_28586	SulP_family_sulfate_permease	8050121573	Enterococcus_faecalis_Wae12b		26967	28586	Sulfate_permease_or_related_transporter,_MFS_superfamily
COG0663	R	8050124157	Ga0611941_010_84821_85312	carbonic_anhydrase/acetyltransferase-like_protein_(isoleucine_patch_superfamily)	8050121573	Enterococcus_faecalis_Wae12b		84821	85312	Carbonic_anhydrase_or_acetyltransferase,_isoleucine_patch_superfamily
COG0664	T	8050122608	Ga0611941_002_137399_138052	CRP-like_cAMP-binding_protein	8050121573	Enterococcus_faecalis_Wae12b		137399	138052	cAMP-binding_domain_of_CRP_or_a_regulatory_subunit_of_cAMP-dependent_protein_kinases
COG0664	T	8050122578	Ga0611941_002_102250_102942	CRP-like_cAMP-binding_protein	8050121573	Enterococcus_faecalis_Wae12b		102250	102942	cAMP-binding_domain_of_CRP_or_a_regulatory_subunit_of_cAMP-dependent_protein_kinases
COG0664	T	8050122057	Ga0611941_001_510395_511060	CRP/FNR_family_putative_post-exponential-phase_nitrogen-starvation_transcriptional_regulator	8050121573	Enterococcus_faecalis_Wae12b		510395	511060	cAMP-binding_domain_of_CRP_or_a_regulatory_subunit_of_cAMP-dependent_protein_kinases
COG0664	T	8050122114	Ga0611941_001_566909_567565	CRP-like_cAMP-binding_protein	8050121573	Enterococcus_faecalis_Wae12b		566909	567565	cAMP-binding_domain_of_CRP_or_a_regulatory_subunit_of_cAMP-dependent_protein_kinases
COG0665	E	8050123554	Ga0611941_006_61630_62745	glycine/D-amino_acid_oxidase-like_deaminating_enzyme	8050121573	Enterococcus_faecalis_Wae12b		61630	62745	Glycine/D-amino_acid_oxidase_(deaminating)
COG0666	T	8050123589	Ga0611941_006_101580_102290	ankyrin_repeat_protein	8050121573	Enterococcus_faecalis_Wae12b		101580	102290	Ankyrin_repeat
COG0668	M	8050122914	Ga0611941_003_178339_179259	small-conductance_mechanosensitive_channel	8050121573	Enterococcus_faecalis_Wae12b		178339	179259	Small-conductance_mechanosensitive_channel
COG0669	H	8050121737	Ga0611941_001_176306_176797	pantetheine-phosphate_adenylyltransferase	8050121573	Enterococcus_faecalis_Wae12b		176306	176797	Phosphopantetheine_adenylyltransferase
COG0670	P	8050122087	Ga0611941_001_542290_542976	FtsH-binding_integral_membrane_protein	8050121573	Enterococcus_faecalis_Wae12b		542290	542976	Integral_membrane_protein,_interacts_with_FtsH
COG0671	I	8050124226	Ga0611941_011_53181_53831	undecaprenyl-diphosphatase	8050121573	Enterococcus_faecalis_Wae12b		53181	53831	Membrane-associated_phospholipid_phosphatase
COG0673	R	8050121806	Ga0611941_001_251585_252544	predicted_dehydrogenase	8050121573	Enterococcus_faecalis_Wae12b		251585	252544	Predicted_dehydrogenase
COG0673	R	8050124258	Ga0611941_011_85009_85974	predicted_dehydrogenase	8050121573	Enterococcus_faecalis_Wae12b		85009	85974	Predicted_dehydrogenase
COG0673	R	8050123430	Ga0611941_005_124361_125275	virulence_factor	8050121573	Enterococcus_faecalis_Wae12b		124361	125275	Predicted_dehydrogenase
COG0673	R	8050123851	Ga0611941_008_50164_51162	predicted_dehydrogenase	8050121573	Enterococcus_faecalis_Wae12b		50164	51162	Predicted_dehydrogenase
COG0673	R	8050121826	Ga0611941_001_274144_275151	myo-inositol_2-dehydrogenase/D-chiro-inositol_1-dehydrogenase	8050121573	Enterococcus_faecalis_Wae12b		274144	275151	Predicted_dehydrogenase
COG0673	R	8050122808	Ga0611941_003_70302_71351	predicted_dehydrogenase	8050121573	Enterococcus_faecalis_Wae12b		70302	71351	Predicted_dehydrogenase
COG0673	R	8050124732	Ga0611941_073_1_126	predicted_dehydrogenase	8050121573	Enterococcus_faecalis_Wae12b		1	126	Predicted_dehydrogenase
COG0673	R	8050121827	Ga0611941_001_275175_276194	myo-inositol_2-dehydrogenase/D-chiro-inositol_1-dehydrogenase	8050121573	Enterococcus_faecalis_Wae12b		275175	276194	Predicted_dehydrogenase
COG0675	X	8050124652	Ga0611941_020_8507_9658	putative_transposase	8050121573	Enterococcus_faecalis_Wae12b		8507	9658	Transposase
COG0675	X	8050124280	Ga0611941_012_4952_6022	putative_transposase	8050121573	Enterococcus_faecalis_Wae12b		4952	6022	Transposase
COG0675	X	8050124589	Ga0611941_017_36821_37678	putative_transposase	8050121573	Enterococcus_faecalis_Wae12b		36821	37678	Transposase
COG0681	U	8050123057	Ga0611941_004_40083_40619	signal_peptidase_I	8050121573	Enterococcus_faecalis_Wae12b		40083	40619	Signal_peptidase_I
COG0681	U	8050122264	Ga0611941_001_726486_727040	signal_peptidase_I	8050121573	Enterococcus_faecalis_Wae12b		726486	727040	Signal_peptidase_I
COG0681	U	8050122939	Ga0611941_003_206553_207095	signal_peptidase_I	8050121573	Enterococcus_faecalis_Wae12b		206553	207095	Signal_peptidase_I
COG0681	U	8050124335	Ga0611941_012_72617_73342	signal_peptidase_I	8050121573	Enterococcus_faecalis_Wae12b		72617	73342	Signal_peptidase_I
COG0682	M	8050122198	Ga0611941_001_661115_661951	phosphatidylglycerol:prolipoprotein_diacylglycerol_transferase	8050121573	Enterococcus_faecalis_Wae12b		661115	661951	Prolipoprotein_diacylglyceryltransferase
COG0687	E	8050121585	Ga0611941_001_10320_11393	spermidine/putrescine_transport_system_substrate-binding_protein	8050121573	Enterococcus_faecalis_Wae12b		10320	11393	Spermidine/putrescine-binding_periplasmic_protein
COG0687	E	8050122831	Ga0611941_003_97935_98999	putative_spermidine/putrescine_transport_system_substrate-binding_protein	8050121573	Enterococcus_faecalis_Wae12b		97935	98999	Spermidine/putrescine-binding_periplasmic_protein
COG0690	U	8050123434	Ga0611941_005_127421_127591	preprotein_translocase_subunit_SecE	8050121573	Enterococcus_faecalis_Wae12b		127421	127591	Preprotein_translocase_subunit_SecE
COG0691	O	8050121613	Ga0611941_001_40441_40905	SsrA-binding_protein	8050121573	Enterococcus_faecalis_Wae12b		40441	40905	tmRNA-binding_protein
COG0692	L	8050123910	Ga0611941_008_104914_105594	uracil-DNA_glycosylase	8050121573	Enterococcus_faecalis_Wae12b		104914	105594	Uracil_DNA_glycosylase
COG0693	V	8050124095	Ga0611941_010_32295_33158	molecular_chaperone_Hsp31_and_glyoxalase_3	8050121573	Enterococcus_faecalis_Wae12b		32295	33158	Putative_intracellular_protease/amidase
COG0693	V	8050122576	Ga0611941_002_99980_100660	putative_intracellular_protease/amidase	8050121573	Enterococcus_faecalis_Wae12b		99980	100660	Putative_intracellular_protease/amidase
COG0695	O	8050123085	Ga0611941_004_72310_72828	predicted_bacteriocin_transport_accessory_protein	8050121573	Enterococcus_faecalis_Wae12b		72310	72828	Glutaredoxin
COG0695	O	8050124206	Ga0611941_011_32242_32625	glutaredoxin	8050121573	Enterococcus_faecalis_Wae12b		32242	32625	Glutaredoxin
COG0695	O	8050123497	Ga0611941_006_6561_6785	glutaredoxin-like_protein_NrdH	8050121573	Enterococcus_faecalis_Wae12b		6561	6785	Glutaredoxin
COG0697	G_E_R	8050121885	Ga0611941_001_338686_339027	small_multidrug_resistance_pump	8050121573	Enterococcus_faecalis_Wae12b		338686	339027	Permease_of_the_drug/metabolite_transporter_(DMT)_superfamily
COG0698	G	8050122104	Ga0611941_001_558179_558694	galactose-6-phosphate_isomerase	8050121573	Enterococcus_faecalis_Wae12b		558179	558694	Ribose_5-phosphate_isomerase_RpiB
COG0698	G	8050122103	Ga0611941_001_557725_558153	galactose-6-phosphate_isomerase	8050121573	Enterococcus_faecalis_Wae12b		557725	558153	Ribose_5-phosphate_isomerase_RpiB
COG0701	S	8050122853	Ga0611941_003_119767_120681	uncharacterized_membrane_protein_YraQ_(UPF0718_family)	8050121573	Enterococcus_faecalis_Wae12b		119767	120681	Uncharacterized_membrane_protein_YraQ,_UPF0718_family
COG0703	E	8050122370	Ga0611941_001_836839_837345	shikimate_kinase	8050121573	Enterococcus_faecalis_Wae12b		836839	837345	Shikimate_kinase
COG0704	P	8050122192	Ga0611941_001_655716_656393	phosphate_transport_system_protein	8050121573	Enterococcus_faecalis_Wae12b		655716	656393	Phosphate_uptake_regulator
COG0705	O	8050123376	Ga0611941_005_74964_75674	rhomboid_protease_GluP	8050121573	Enterococcus_faecalis_Wae12b		74964	75674	Membrane_associated_serine_protease,_rhomboid_family
COG0706	M	8050121782	Ga0611941_001_220641_221573	YidC/Oxa1_family_membrane_protein_insertase	8050121573	Enterococcus_faecalis_Wae12b		220641	221573	Membrane_protein_insertase_Oxa1/YidC/SpoIIIJ,_required_for_the_localization_of_integral_membrane_proteins
COG0706	M	8050122675	Ga0611941_002_213182_214009	YidC/Oxa1_family_membrane_protein_insertase	8050121573	Enterococcus_faecalis_Wae12b		213182	214009	Membrane_protein_insertase_Oxa1/YidC/SpoIIIJ,_required_for_the_localization_of_integral_membrane_proteins
COG0707	M	8050123865	Ga0611941_008_65260_66351	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide)_pyrophosphoryl-undecaprenol_N-acetylglucosamine_transferase	8050121573	Enterococcus_faecalis_Wae12b		65260	66351	UDP-N-acetylglucosamine:LPS_N-acetylglucosamine_transferase
COG0708	L	8050123429	Ga0611941_005_123399_124154	exodeoxyribonuclease-3	8050121573	Enterococcus_faecalis_Wae12b		123399	124154	Exonuclease_III
COG0709	E	8050121658	Ga0611941_001_89319_90341	selenide,water_dikinase	8050121573	Enterococcus_faecalis_Wae12b		89319	90341	Selenophosphate_synthase
COG0710	E	8050122213	Ga0611941_001_678041_678841	3-dehydroquinate_dehydratase-1	8050121573	Enterococcus_faecalis_Wae12b		678041	678841	3-dehydroquinate_dehydratase
COG0711	C	8050123730	Ga0611941_007_57575_57748	F0F1-type_ATP_synthase_membrane_subunit_b/b'	8050121573	Enterococcus_faecalis_Wae12b		57575	57748	FoF1-type_ATP_synthase,_membrane_subunit_b_or_b'
COG0711	C	8050121616	Ga0611941_001_42335_42865	F-type_H+-transporting_ATPase_subunit_b	8050121573	Enterococcus_faecalis_Wae12b		42335	42865	FoF1-type_ATP_synthase,_membrane_subunit_b_or_b'
COG0712	C	8050121617	Ga0611941_001_42852_43394	F-type_H+-transporting_ATPase_subunit_delta	8050121573	Enterococcus_faecalis_Wae12b		42852	43394	FoF1-type_ATP_synthase,_delta_subunit
COG0716	C	8050121663	Ga0611941_001_92995_93459	flavodoxin_short_chain	8050121573	Enterococcus_faecalis_Wae12b		92995	93459	Flavodoxin
COG0716	C	8050121871	Ga0611941_001_326892_327335	flavodoxin_short_chain	8050121573	Enterococcus_faecalis_Wae12b		326892	327335	Flavodoxin
COG0718	K	8050122276	Ga0611941_001_736191_736889	DNA-binding_protein_YbaB	8050121573	Enterococcus_faecalis_Wae12b		736191	736889	Conserved_DNA-binding_protein_YbaB_(function_unknown)
COG0718	K	8050122759	Ga0611941_003_24708_25439	DNA-binding_protein_YbaB	8050121573	Enterococcus_faecalis_Wae12b		24708	25439	Conserved_DNA-binding_protein_YbaB_(function_unknown)
COG0718	K	8050123386	Ga0611941_005_84294_84608	DNA-binding_YbaB/EbfC_family_protein	8050121573	Enterococcus_faecalis_Wae12b		84294	84608	Conserved_DNA-binding_protein_YbaB_(function_unknown)
COG0719	O	8050121791	Ga0611941_001_228010_229296	Fe-S_cluster_assembly_protein_SufD	8050121573	Enterococcus_faecalis_Wae12b		228010	229296	Fe-S_cluster_assembly_scaffold_protein_SufB
COG0719	O	8050121794	Ga0611941_001_231001_232395	Fe-S_cluster_assembly_protein_SufB	8050121573	Enterococcus_faecalis_Wae12b		231001	232395	Fe-S_cluster_assembly_scaffold_protein_SufB
COG0721	J	8050123788	Ga0611941_007_123638_123943	aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln)_amidotransferase_subunit_C	8050121573	Enterococcus_faecalis_Wae12b		123638	123943	Asp-tRNAAsn/Glu-tRNAGln_amidotransferase_C_subunit
COG0725	P	8050122460	Ga0611941_001_932918_933718	molybdate_transport_system_substrate-binding_protein	8050121573	Enterococcus_faecalis_Wae12b		932918	933718	ABC-type_molybdate_transport_system,_periplasmic_component
COG0726	M_G	8050122096	Ga0611941_001_551286_552191	peptidoglycan/xylan/chitin_deacetylase_(PgdA/CDA1_family)	8050121573	Enterococcus_faecalis_Wae12b		551286	552191	Peptidoglycan/xylan/chitin_deacetylase,_PgdA/CDA1_family
COG0726	M_G	8050124642	Ga0611941_019_12978_14528	peptidoglycan/xylan/chitin_deacetylase_(PgdA/CDA1_family)	8050121573	Enterococcus_faecalis_Wae12b		12978	14528	Peptidoglycan/xylan/chitin_deacetylase,_PgdA/CDA1_family
COG0730	P	8050123684	Ga0611941_007_17407_18285	uncharacterized_membrane_protein_YfcA	8050121573	Enterococcus_faecalis_Wae12b		17407	18285	Uncharacterized_membrane_protein_YfcA
COG0730	P	8050123516	Ga0611941_006_23817_24596	uncharacterized_membrane_protein_YfcA	8050121573	Enterococcus_faecalis_Wae12b		23817	24596	Uncharacterized_membrane_protein_YfcA
COG0732	V	8050122706	Ga0611941_002_246703_247857	type_I_restriction_enzyme_S_subunit	8050121573	Enterococcus_faecalis_Wae12b		246703	247857	Restriction_endonuclease_S_subunit
COG0735	P	8050121770	Ga0611941_001_209448_209882	Fur_family_zinc_uptake_transcriptional_regulator	8050121573	Enterococcus_faecalis_Wae12b		209448	209882	Fe2+_or_Zn2+_uptake_regulation_protein
COG0735	P	8050124464	Ga0611941_015_22824_23609	Fe2+_or_Zn2+_uptake_regulation_protein	8050121573	Enterococcus_faecalis_Wae12b		22824	23609	Fe2+_or_Zn2+_uptake_regulation_protein
COG0735	P	8050122352	Ga0611941_001_818404_818847	Fur_family_peroxide_stress_response_transcriptional_regulator	8050121573	Enterococcus_faecalis_Wae12b		818404	818847	Fe2+_or_Zn2+_uptake_regulation_protein
COG0735	P	8050122410	Ga0611941_001_874378_874827	Fur_family_ferric_uptake_transcriptional_regulator	8050121573	Enterococcus_faecalis_Wae12b		874378	874827	Fe2+_or_Zn2+_uptake_regulation_protein
COG0736	I	8050124340	Ga0611941_012_77604_77957	holo-[acyl-carrier_protein]_synthase	8050121573	Enterococcus_faecalis_Wae12b		77604	77957	Phosphopantetheinyl_transferase_(holo-ACP_synthase)
COG0737	V_F	8050122865	Ga0611941_003_131079_132461	2',3'-cyclic-nucleotide_2'-phosphodiesterase_(5'-nucleotidase_family)	8050121573	Enterococcus_faecalis_Wae12b		131079	132461	2',3'-cyclic-nucleotide_2'-phosphodiesterase/5'-_or_3'-nucleotidase,_5'-nucleotidase_family
COG0737	V_F	8050122618	Ga0611941_002_148500_152096	2',3'-cyclic-nucleotide_2'-phosphodiesterase/3'-nucleotidase/5'-nucleotidase	8050121573	Enterococcus_faecalis_Wae12b		148500	152096	2',3'-cyclic-nucleotide_2'-phosphodiesterase/5'-_or_3'-nucleotidase,_5'-nucleotidase_family
COG0737	V_F	8050124173	Ga0611941_010_100098_101651	2',3'-cyclic-nucleotide_2'-phosphodiesterase/3'-nucleotidase	8050121573	Enterococcus_faecalis_Wae12b		100098	101651	2',3'-cyclic-nucleotide_2'-phosphodiesterase/5'-_or_3'-nucleotidase,_5'-nucleotidase_family
COG0740	O	8050124202	Ga0611941_011_26209_26802	ATP-dependent_Clp_protease_protease_subunit	8050121573	Enterococcus_faecalis_Wae12b		26209	26802	ATP-dependent_protease_ClpP,_protease_subunit
COG0742	J	8050121736	Ga0611941_001_175750_176304	16S_rRNA_(guanine966-N2)-methyltransferase	8050121573	Enterococcus_faecalis_Wae12b		175750	176304	16S_rRNA_G966_N2-methylase_RsmD
COG0744	M	8050122205	Ga0611941_001_667707_670091	penicillin-binding_protein	8050121573	Enterococcus_faecalis_Wae12b		667707	670091	Membrane_carboxypeptidase_(penicillin-binding_protein)
COG0744	M	8050122902	Ga0611941_003_166143_168479	penicillin-binding_protein_1A	8050121573	Enterococcus_faecalis_Wae12b		166143	168479	Membrane_carboxypeptidase_(penicillin-binding_protein)
COG0744	M	8050124746	Ga0611941_085_1_285	membrane_peptidoglycan_carboxypeptidase	8050121573	Enterococcus_faecalis_Wae12b		1	285	Membrane_carboxypeptidase_(penicillin-binding_protein)
